name,mass,fall,year,reclat,reclong
Lewis Cliff 86152,15.4,Found,1986,-84.25691,161.3546
Lewis Cliff 86111,32.9,Found,1986,-84.25691,161.34294
Lewis Cliff 86166,20.7,Found,1986,-84.25687,161.34346
Lewis Cliff 86115,33.5,Found,1986,-84.25687,161.37053
Lewis Cliff 86158,8.6,Found,1986,-84.25682,161.41569
Lewis Cliff 86142,14.3,Found,1986,-84.25681,161.40281
Lewis Cliff 86155,18.3,Found,1986,-84.2568,161.40239
Lewis Cliff 86126,6.7,Found,1986,-84.25676,161.41325
Lewis Cliff 86133,8.3,Found,1986,-84.2567,161.44728
Lewis Cliff 86132,12.1,Found,1986,-84.25661,161.36341
Lewis Cliff 86135,10,Found,1986,-84.2566,161.44679
Lewis Cliff 86131,9.8,Found,1986,-84.25658,161.41217
Lewis Cliff 86164,26,Found,1986,-84.25651,161.35153
Lewis Cliff 86007,1.6,Found,1986,-84.25648,161.42514
Lewis Cliff 86193,7.6,Found,1986,-84.25645,161.36202
Lewis Cliff 86101,28.5,Found,1986,-84.25645,161.34377
Lewis Cliff 86207,17.7,Found,1986,-84.25643,161.37728
Lewis Cliff 86124,7.7,Found,1986,-84.25638,161.4076
Lewis Cliff 86144,11.1,Found,1986,-84.25638,161.37743
Lewis Cliff 86176,6.3,Found,1986,-84.25634,161.40377
Lewis Cliff 86122,9.3,Found,1986,-84.25633,161.35847
Lewis Cliff 86426,3.1,Found,1986,-84.25631,161.42005
Lewis Cliff 86246,2.3,Found,1986,-84.25628,161.39613
Lewis Cliff 86389,1.6,Found,1986,-84.25625,161.43107
Lewis Cliff 86432,7.3,Found,1986,-84.25621,161.43656
Lewis Cliff 86238,28.9,Found,1986,-84.25621,161.39112
Lewis Cliff 86222,8.9,Found,1986,-84.25618,161.37273
Lewis Cliff 86247,3.6,Found,1986,-84.25614,161.38741
Lewis Cliff 86259,8.5,Found,1986,-84.25614,161.38132
Lewis Cliff 86146,2.9,Found,1986,-84.25613,161.34998
Lewis Cliff 86436,3.9,Found,1986,-84.2561,161.42018
Lewis Cliff 86415,3.1,Found,1986,-84.25607,161.41563
Lewis Cliff 86414,4.3,Found,1986,-84.25607,161.41559
Lewis Cliff 86379,9,Found,1986,-84.25606,161.41442
Lewis Cliff 86396,12.6,Found,1986,-84.25596,161.40087
Lewis Cliff 86441,10.6,Found,1986,-84.25595,161.40117
Lewis Cliff 86387,26.3,Found,1986,-84.25595,161.40013
Lewis Cliff 86250,141.8,Found,1986,-84.25594,161.38097
Lewis Cliff 86210,9.2,Found,1986,-84.25592,161.3721
Lewis Cliff 86403,6.6,Found,1986,-84.25589,161.42723
Lewis Cliff 86182,18.8,Found,1986,-84.25587,161.34647
Lewis Cliff 86413,13.5,Found,1986,-84.25581,161.40856
Lewis Cliff 86417,1.6,Found,1986,-84.2558,161.44739
Lewis Cliff 86439,6.4,Found,1986,-84.25579,161.41538
Lewis Cliff 86201,18.2,Found,1986,-84.25578,161.38401
Lewis Cliff 86400,18.8,Found,1986,-84.25578,161.39972
Lewis Cliff 86435,4.8,Found,1986,-84.25567,161.43494
Lewis Cliff 86239,25.4,Found,1986,-84.25567,161.38189
Lewis Cliff 86205,17.4,Found,1986,-84.25562,161.38191
Lewis Cliff 86424,6.8,Found,1986,-84.2556,161.42491
Lewis Cliff 86206,35.8,Found,1986,-84.25557,161.39087
Lewis Cliff 86427,2.3,Found,1986,-84.25555,161.43227
Lewis Cliff 86421,2.5,Found,1986,-84.25555,161.44472
Lewis Cliff 86006,0.8,Found,1986,-84.25552,161.46562
Lewis Cliff 86384,5.9,Found,1986,-84.2554,161.41838
Lewis Cliff 86412,1.3,Found,1986,-84.25539,161.43595
Lewis Cliff 86430,5.7,Found,1986,-84.25534,161.42357
Lewis Cliff 86440,6.9,Found,1986,-84.25534,161.40834
Lewis Cliff 86399,6.9,Found,1986,-84.25533,161.44042
Lewis Cliff 86408,1.4,Found,1986,-84.25529,161.43171
Lewis Cliff 86218,6.2,Found,1986,-84.25525,161.36958
Lewis Cliff 86419,2.3,Found,1986,-84.25524,161.43398
Lewis Cliff 86381,6.6,Found,1986,-84.25524,161.48118
Lewis Cliff 86392,6,Found,1986,-84.25521,161.42141
Lewis Cliff 86397,9.6,Found,1986,-84.25515,161.4072
Lewis Cliff 86260,12.5,Found,1986,-84.25512,161.38693
Lewis Cliff 86272,16,Found,1986,-84.25512,161.39903
Lewis Cliff 86428,6.5,Found,1986,-84.25511,161.40605
Lewis Cliff 86235,6.7,Found,1986,-84.25509,161.37615
Lewis Cliff 86390,30.2,Found,1986,-84.25507,161.40694
Lewis Cliff 86410,3.5,Found,1986,-84.25504,161.41864
Lewis Cliff 86386,2.6,Found,1986,-84.25503,161.42898
Lewis Cliff 86433,6.1,Found,1986,-84.25501,161.40627
Lewis Cliff 86423,11.1,Found,1986,-84.25499,161.40492
Lewis Cliff 86411,4.1,Found,1986,-84.25497,161.43091
Lewis Cliff 86275,35.4,Found,1986,-84.25494,161.391
Lewis Cliff 86418,42.8,Found,1986,-84.2549,161.39106
Lewis Cliff 86171,17.6,Found,1986,-84.25487,161.3437
Lewis Cliff 86112,17.8,Found,1986,-84.25487,161.3436
Lewis Cliff 86163,15.4,Found,1986,-84.25486,161.343
Lewis Cliff 86128,15.1,Found,1986,-84.25485,161.34317
Lewis Cliff 86004,2.1,Found,1986,-84.25484,161.44217
Lewis Cliff 86003,1.6,Found,1986,-84.25483,161.42152
Lewis Cliff 86409,23.7,Found,1986,-84.25482,161.39917
Lewis Cliff 86192,11.5,Found,1986,-84.25478,161.34315
Lewis Cliff 86256,21.8,Found,1986,-84.25478,161.39753
Lewis Cliff 86203,61.4,Found,1986,-84.25478,161.34293
Lewis Cliff 86429,6.6,Found,1986,-84.25477,161.40453
Lewis Cliff 86398,3,Found,1986,-84.25471,161.40156
Lewis Cliff 86404,8.2,Found,1986,-84.25469,161.40646
Lewis Cliff 86001,290.6,Found,1986,-84.25469,161.39928
Lewis Cliff 86223,13.4,Found,1986,-84.25466,161.34381
Lewis Cliff 86213,27.9,Found,1986,-84.25466,161.35175
Lewis Cliff 86395,14.3,Found,1986,-84.25464,161.40762
Lewis Cliff 86231,18.2,Found,1986,-84.25464,161.39995
Lewis Cliff 86394,2.6,Found,1986,-84.2546,161.40302
Lewis Cliff 86273,30.3,Found,1986,-84.25459,161.36919
Lewis Cliff 86258,24.1,Found,1986,-84.25457,161.36621
Lewis Cliff 86212,5.5,Found,1986,-84.25449,161.36413
Lewis Cliff 86523,7.2,Found,1986,-84.25447,161.40868
Lewis Cliff 86220,25,Found,1986,-84.25442,161.34898
Lewis Cliff 86270,4.2,Found,1986,-84.25441,161.38531
Lewis Cliff 86549,50.1,Found,1986,-84.25435,161.40881
Lewis Cliff 86241,33.1,Found,1986,-84.25433,161.34459
Lewis Cliff 86268,22,Found,1986,-84.25424,161.39722
Lewis Cliff 86233,9.6,Found,1986,-84.25423,161.39683
Lewis Cliff 86282,62.4,Found,1986,-84.25417,161.35252
Lewis Cliff 86490,2209.1,Found,1986,-84.25413,161.35013
Lewis Cliff 86425,2.4,Found,1986,-84.25407,161.39322
Lewis Cliff 86040,48.8,Found,1986,-84.25394,161.37079
Lewis Cliff 86021,325.8,Found,1986,-84.25386,161.3511
Lewis Cliff 86198,14.8,Found,1986,-84.2538,161.3513
Lewis Cliff 86249,44.8,Found,1986,-84.2538,161.37158
Lewis Cliff 86253,10.1,Found,1986,-84.25372,161.35108
Lewis Cliff 86037,5.6,Found,1986,-84.2537,161.3505
Lewis Cliff 86038,18.8,Found,1986,-84.25352,161.38919
Lewis Cliff 86073,37.7,Found,1986,-84.25345,161.39103
Lewis Cliff 86034,6,Found,1986,-84.25344,161.38833
Lewis Cliff 86355,7.1,Found,1986,-84.25338,161.38503
Lewis Cliff 86041,22.5,Found,1986,-84.25331,161.3942
Lewis Cliff 86199,31.9,Found,1986,-84.25313,161.34988
Lewis Cliff 86208,6.9,Found,1986,-84.25295,161.35012
Lewis Cliff 86378,3.6,Found,1986,-84.2529,161.40305
Lewis Cliff 86291,14.9,Found,1986,-84.25276,161.40336
Lewis Cliff 86216,6.5,Found,1986,-84.2527,161.35424
Lewis Cliff 86039,41.5,Found,1986,-84.25269,161.39531
Lewis Cliff 86026,22.1,Found,1986,-84.25265,161.39099
Lewis Cliff 86062,13.2,Found,1986,-84.25254,161.39806
Lewis Cliff 86401,9,Found,1986,-84.25249,161.40494
Lewis Cliff 86055,41.3,Found,1986,-84.25238,161.36184
Lewis Cliff 86402,14,Found,1986,-84.25221,161.39955
Lewis Cliff 86380,31.6,Found,1986,-84.25216,161.41163
Lewis Cliff 86269,22.4,Found,1986,-84.25206,161.39083
Lewis Cliff 86244,5.1,Found,1986,-84.25204,161.3893
Lewis Cliff 86067,8.9,Found,1986,-84.25185,161.39507
Lewis Cliff 86280,10.5,Found,1986,-84.2518,161.38922
Lewis Cliff 86057,54.7,Found,1986,-84.25163,161.3654
Lewis Cliff 86060,23,Found,1986,-84.25151,161.38736
Lewis Cliff 86082,8.3,Found,1986,-84.25107,161.35765
Lewis Cliff 86054,2.4,Found,1986,-84.25105,161.35923
Lewis Cliff 86521,0.3,Found,1986,-84.25044,161.42376
Lewis Cliff 86520,6.4,Found,1986,-84.25044,161.42372
Lewis Cliff 86076,23.7,Found,1986,-84.25027,161.38373
Lewis Cliff 86109,17.4,Found,1986,-84.2501,161.38329
Lewis Cliff 86079,6.6,Found,1986,-84.24972,161.38418
Lewis Cliff 86106,5.8,Found,1986,-84.24971,161.38443
Lewis Cliff 86546,41.2,Found,1986,-84.24942,161.42911
Lewis Cliff 86545,16.1,Found,1986,-84.24938,161.42692
Lewis Cliff 86534,89.3,Found,1986,-84.24792,161.53479
Lewis Cliff 86519,8,Found,1986,-84.2476,161.44308
Lewis Cliff 86504,7.6,Found,1986,-84.24642,161.38596
Lewis Cliff 86488,9.3,Found,1986,-84.24547,161.39332
Lewis Cliff 86290,9.6,Found,1986,-84.24524,161.44844
Lewis Cliff 86496,4.9,Found,1986,-84.24519,161.39823
Lewis Cliff 86539,13.2,Found,1986,-84.24447,161.40879
Lewis Cliff 86447,9.5,Found,1986,-84.24445,161.40631
Lewis Cliff 86536,7.7,Found,1986,-84.24443,161.41022
Lewis Cliff 86528,49.7,Found,1986,-84.24344,161.43724
Lewis Cliff 86542,25,Found,1986,-84.24333,161.43806
Lewis Cliff 86538,21.5,Found,1986,-84.24331,161.41815
Lewis Cliff 86516,4.3,Found,1986,-84.24323,161.41322
Lewis Cliff 86535,13.5,Found,1986,-84.24278,161.41831
Lewis Cliff 86526,14.1,Found,1986,-84.23923,161.44448
Lewis Cliff 86025,190.1,Found,1986,-84.23783,161.50315
Lewis Cliff 86303,17.6,Found,1986,-84.23624,161.41772
Lewis Cliff 86010,6.9,Found,1986,-84.23589,161.5352
Lewis Cliff 86541,12.6,Found,1986,-84.23546,161.44099
Lewis Cliff 86537,17.2,Found,1986,-84.23546,161.53559
Lewis Cliff 86518,267.3,Found,1986,-84.23535,161.43986
Lewis Cliff 86515,33.9,Found,1986,-84.23498,161.55462
Lewis Cliff 86543,26.4,Found,1986,-84.23433,161.54226
Lewis Cliff 86532,3.6,Found,1986,-84.23213,161.47837
Lewis Cliff 86530,1.9,Found,1986,-84.23197,161.45583
Lewis Cliff 86529,1.4,Found,1986,-84.23195,161.48472
Lewis Cliff 86022,351.7,Found,1986,-84.23169,161.52968
Allan Hills 86607,2.9,Found,1986,-76.73104,159.41678
Allan Hills 86610,0.8,Found,1986,-76.73103,159.41682
Allan Hills 86609,7.8,Found,1986,-76.73102,159.41686
Allan Hills 86608,9.8,Found,1986,-76.73058,159.41622
Allan Hills 86612,1.5,Found,1986,-76.72951,159.41482
Allan Hills 86603,104.5,Found,1986,-76.72947,159.41326
Allan Hills 86611,9.3,Found,1986,-76.72907,159.41208
Allan Hills 86602,264.5,Found,1986,-76.72584,159.40905
Allan Hills 86601,309,Found,1986,-76.71667,159.66667
Allan Hills 86605,12.3,Found,1986,-76.70806,159.30975
Allan Hills 86604,12.8,Found,1986,-76.70619,159.3658
Allan Hills 86606,4.5,Found,1986,-76.70562,159.39189
Allan Hills 86600,411.1,Found,1986,-76.69517,159.36667
Elephant Moraine 86801,82.9,Found,1986,-76.32863,157.22714
Elephant Moraine 86802,29.6,Found,1986,-76.32862,157.22718
Elephant Moraine 86800,116,Found,1986,-76.32838,157.22983
Reckling Peak 86702,195.2,Found,1986,-76.24615,158.62928
Reckling Peak 86703,196,Found,1986,-76.24209,158.63823
Reckling Peak 86701,176.8,Found,1986,-76.24103,158.64418
Reckling Peak 86700,424.1,Found,1986,-76.24103,158.64804
Reckling Peak 86705,68.5,Found,1986,-76.23773,158.67436
Reckling Peak 86704,137.9,Found,1986,-76.2372,158.67634
Asuka 8601,46.42,Found,1986,-72.83333,24.5
Asuka 8603,565.61,Found,1986,-72.83333,24.5
Asuka 8602,1595,Found,1986,-72.83333,24.5
Yamato 86001,6.43,Found,1986,-71.83333,35.5
Yamato 86058,0.17,Found,1986,-71.5,35.66667
Yamato 86184,0.2,Found,1986,-71.5,35.66667
Yamato 86183,0.21,Found,1986,-71.5,35.66667
Yamato 86181,0.25,Found,1986,-71.5,35.66667
Yamato 86269,0.28,Found,1986,-71.5,35.66667
Yamato 86182,0.3,Found,1986,-71.5,35.66667
Yamato 86516,0.33,Found,1986,-71.5,35.66667
Yamato 86180,0.41,Found,1986,-71.5,35.66667
Yamato 86546,0.42,Found,1986,-71.5,35.66667
Yamato 86266,0.44,Found,1986,-71.5,35.66667
Yamato 86450,0.5,Found,1986,-71.5,35.66667
Yamato 86260,0.51,Found,1986,-71.5,35.66667
Yamato 86268,0.51,Found,1986,-71.5,35.66667
Yamato 86509,0.51,Found,1986,-71.5,35.66667
Yamato 86173,0.58,Found,1986,-71.5,35.66667
Yamato 86169,0.59,Found,1986,-71.5,35.66667
Yamato 86178,0.61,Found,1986,-71.5,35.66667
Yamato 86175,0.63,Found,1986,-71.5,35.66667
Yamato 86508,0.64,Found,1986,-71.5,35.66667
Yamato 86555,0.64,Found,1986,-71.5,35.66667
Yamato 86564,0.64,Found,1986,-71.5,35.66667
Yamato 86034,0.65,Found,1986,-71.5,35.66667
Yamato 86262,0.65,Found,1986,-71.5,35.66667
Yamato 86510,0.65,Found,1986,-71.5,35.66667
Yamato 86629,0.65,Found,1986,-71.5,35.66667
Yamato 86557,0.66,Found,1986,-71.5,35.66667
Yamato 86590,0.66,Found,1986,-71.5,35.66667
Yamato 86688,0.66,Found,1986,-71.5,35.66667
Yamato 86264,0.68,Found,1986,-71.5,35.66667
Yamato 86626,0.68,Found,1986,-71.5,35.66667
Yamato 86250,0.7,Found,1986,-71.5,35.66667
Yamato 86606,0.7,Found,1986,-71.5,35.66667
Yamato 86507,0.71,Found,1986,-71.5,35.66667
Yamato 86259,0.73,Found,1986,-71.5,35.66667
Yamato 86177,0.74,Found,1986,-71.5,35.66667
Yamato 86628,0.75,Found,1986,-71.5,35.66667
Yamato 86456,0.76,Found,1986,-71.5,35.66667
Yamato 86570,0.76,Found,1986,-71.5,35.66667
Yamato 86616,0.77,Found,1986,-71.5,35.66667
Yamato 86617,0.77,Found,1986,-71.5,35.66667
Yamato 86566,0.8,Found,1986,-71.5,35.66667
Yamato 86612,0.8,Found,1986,-71.5,35.66667
Yamato 86168,0.81,Found,1986,-71.5,35.66667
Yamato 86267,0.82,Found,1986,-71.5,35.66667
Yamato 86470,0.82,Found,1986,-71.5,35.66667
Yamato 86619,0.82,Found,1986,-71.5,35.66667
Yamato 86622,0.84,Found,1986,-71.5,35.66667
Yamato 86140,0.85,Found,1986,-71.5,35.66667
Yamato 86174,0.85,Found,1986,-71.5,35.66667
Yamato 86552,0.85,Found,1986,-71.5,35.66667
Yamato 86621,0.85,Found,1986,-71.5,35.66667
Yamato 86625,0.85,Found,1986,-71.5,35.66667
Yamato 86171,0.86,Found,1986,-71.5,35.66667
Yamato 86263,0.86,Found,1986,-71.5,35.66667
Yamato 86179,0.87,Found,1986,-71.5,35.66667
Yamato 86265,0.87,Found,1986,-71.5,35.66667
Yamato 86469,0.87,Found,1986,-71.5,35.66667
Yamato 86624,0.87,Found,1986,-71.5,35.66667
Yamato 86261,0.88,Found,1986,-71.5,35.66667
Yamato 86248,0.89,Found,1986,-71.5,35.66667
Yamato 86480,0.89,Found,1986,-71.5,35.66667
Yamato 86623,0.9,Found,1986,-71.5,35.66667
Yamato 86161,0.91,Found,1986,-71.5,35.66667
Yamato 86449,0.93,Found,1986,-71.5,35.66667
Yamato 86588,0.93,Found,1986,-71.5,35.66667
Yamato 86627,0.93,Found,1986,-71.5,35.66667
Yamato 86529,0.94,Found,1986,-71.5,35.66667
Yamato 86245,0.95,Found,1986,-71.5,35.66667
Yamato 86479,0.95,Found,1986,-71.5,35.66667
Yamato 86524,0.96,Found,1986,-71.5,35.66667
Yamato 86256,0.97,Found,1986,-71.5,35.66667
Yamato 86611,0.97,Found,1986,-71.5,35.66667
Yamato 86687,0.97,Found,1986,-71.5,35.66667
Yamato 86154,0.98,Found,1986,-71.5,35.66667
Yamato 86569,0.98,Found,1986,-71.5,35.66667
Yamato 86614,0.99,Found,1986,-71.5,35.66667
Yamato 86559,1,Found,1986,-71.5,35.66667
Yamato 86571,1,Found,1986,-71.5,35.66667
Yamato 86579,1,Found,1986,-71.5,35.66667
Yamato 86461,1.01,Found,1986,-71.5,35.66667
Yamato 86610,1.01,Found,1986,-71.5,35.66667
Yamato 86620,1.01,Found,1986,-71.5,35.66667
Yamato 86162,1.02,Found,1986,-71.5,35.66667
Yamato 86615,1.03,Found,1986,-71.5,35.66667
Yamato 86258,1.05,Found,1986,-71.5,35.66667
Yamato 86478,1.06,Found,1986,-71.5,35.66667
Yamato 86176,1.07,Found,1986,-71.5,35.66667
Yamato 86447,1.08,Found,1986,-71.5,35.66667
Yamato 86490,1.08,Found,1986,-71.5,35.66667
Yamato 86163,1.09,Found,1986,-71.5,35.66667
Yamato 86247,1.09,Found,1986,-71.5,35.66667
Yamato 86580,1.09,Found,1986,-71.5,35.66667
Yamato 86556,1.1,Found,1986,-71.5,35.66667
Yamato 86254,1.11,Found,1986,-71.5,35.66667
Yamato 86530,1.11,Found,1986,-71.5,35.66667
Yamato 86543,1.11,Found,1986,-71.5,35.66667
Yamato 86170,1.12,Found,1986,-71.5,35.66667
Yamato 86249,1.12,Found,1986,-71.5,35.66667
Yamato 86568,1.12,Found,1986,-71.5,35.66667
Yamato 86403,1.13,Found,1986,-71.5,35.66667
Yamato 86459,1.13,Found,1986,-71.5,35.66667
Yamato 86251,1.14,Found,1986,-71.5,35.66667
Yamato 86165,1.15,Found,1986,-71.5,35.66667
Yamato 86244,1.15,Found,1986,-71.5,35.66667
Yamato 86172,1.16,Found,1986,-71.5,35.66667
Yamato 86551,1.16,Found,1986,-71.5,35.66667
Yamato 86270,1.17,Found,1986,-71.5,35.66667
Yamato 86535,1.17,Found,1986,-71.5,35.66667
Yamato 86581,1.17,Found,1986,-71.5,35.66667
Yamato 86618,1.17,Found,1986,-71.5,35.66667
Yamato 86146,1.18,Found,1986,-71.5,35.66667
Yamato 86167,1.18,Found,1986,-71.5,35.66667
Yamato 86257,1.18,Found,1986,-71.5,35.66667
Yamato 86512,1.18,Found,1986,-71.5,35.66667
Yamato 86437,1.19,Found,1986,-71.5,35.66667
Yamato 86563,1.21,Found,1986,-71.5,35.66667
Yamato 86578,1.21,Found,1986,-71.5,35.66667
Yamato 86160,1.22,Found,1986,-71.5,35.66667
Yamato 86608,1.22,Found,1986,-71.5,35.66667
Yamato 86558,1.23,Found,1986,-71.5,35.66667
Yamato 86523,1.24,Found,1986,-71.5,35.66667
Yamato 86613,1.24,Found,1986,-71.5,35.66667
Yamato 86500,1.25,Found,1986,-71.5,35.66667
Yamato 86565,1.25,Found,1986,-71.5,35.66667
Yamato 86577,1.25,Found,1986,-71.5,35.66667
Yamato 86505,1.27,Found,1986,-71.5,35.66667
Yamato 86550,1.27,Found,1986,-71.5,35.66667
Yamato 86609,1.27,Found,1986,-71.5,35.66667
Yamato 86153,1.28,Found,1986,-71.5,35.66667
Yamato 86166,1.29,Found,1986,-71.5,35.66667
Yamato 86253,1.3,Found,1986,-71.5,35.66667
Yamato 86246,1.32,Found,1986,-71.5,35.66667
Yamato 86560,1.32,Found,1986,-71.5,35.66667
Yamato 86587,1.33,Found,1986,-71.5,35.66667
Yamato 86589,1.33,Found,1986,-71.5,35.66667
Yamato 86607,1.33,Found,1986,-71.5,35.66667
Yamato 86439,1.34,Found,1986,-71.5,35.66667
Yamato 86554,1.35,Found,1986,-71.5,35.66667
Yamato 86539,1.36,Found,1986,-71.5,35.66667
Yamato 86242,1.38,Found,1986,-71.5,35.66667
Yamato 86515,1.38,Found,1986,-71.5,35.66667
Yamato 86243,1.4,Found,1986,-71.5,35.66667
Yamato 86489,1.41,Found,1986,-71.5,35.66667
Yamato 86538,1.42,Found,1986,-71.5,35.66667
Yamato 86468,1.43,Found,1986,-71.5,35.66667
Yamato 86727,1.43,Found,1986,-71.5,35.66667
Yamato 86601,1.44,Found,1986,-71.5,35.66667
Yamato 86151,1.45,Found,1986,-71.5,35.66667
Yamato 86485,1.45,Found,1986,-71.5,35.66667
Yamato 86549,1.45,Found,1986,-71.5,35.66667
Yamato 86603,1.45,Found,1986,-71.5,35.66667
Yamato 86517,1.48,Found,1986,-71.5,35.66667
Yamato 86599,1.48,Found,1986,-71.5,35.66667
Yamato 86156,1.49,Found,1986,-71.5,35.66667
Yamato 86457,1.49,Found,1986,-71.5,35.66667
Yamato 86475,1.49,Found,1986,-71.5,35.66667
Yamato 86600,1.49,Found,1986,-71.5,35.66667
Yamato 86704,1.49,Found,1986,-71.5,35.66667
Yamato 86041,1.5,Found,1986,-71.5,35.66667
Yamato 86159,1.5,Found,1986,-71.5,35.66667
Yamato 86488,1.5,Found,1986,-71.5,35.66667
Yamato 86584,1.5,Found,1986,-71.5,35.66667
Yamato 86149,1.51,Found,1986,-71.5,35.66667
Yamato 86252,1.51,Found,1986,-71.5,35.66667
Yamato 86445,1.51,Found,1986,-71.5,35.66667
Yamato 86465,1.51,Found,1986,-71.5,35.66667
Yamato 86499,1.52,Found,1986,-71.5,35.66667
Yamato 86431,1.53,Found,1986,-71.5,35.66667
Yamato 86448,1.53,Found,1986,-71.5,35.66667
Yamato 86498,1.53,Found,1986,-71.5,35.66667
Yamato 86047,1.54,Found,1986,-71.5,35.66667
Yamato 86477,1.54,Found,1986,-71.5,35.66667
Yamato 86724,1.54,Found,1986,-71.5,35.66667
Yamato 86136,1.55,Found,1986,-71.5,35.66667
Yamato 86145,1.55,Found,1986,-71.5,35.66667
Yamato 86158,1.55,Found,1986,-71.5,35.66667
Yamato 86458,1.57,Found,1986,-71.5,35.66667
Yamato 86544,1.57,Found,1986,-71.5,35.66667
Yamato 86455,1.58,Found,1986,-71.5,35.66667
Yamato 86744,1.58,Found,1986,-71.5,35.66667
Yamato 86487,1.59,Found,1986,-71.5,35.66667
Yamato 86585,1.59,Found,1986,-71.5,35.66667
Yamato 86241,1.6,Found,1986,-71.5,35.66667
Yamato 86255,1.6,Found,1986,-71.5,35.66667
Yamato 86444,1.61,Found,1986,-71.5,35.66667
Yamato 86467,1.61,Found,1986,-71.5,35.66667
Yamato 86605,1.61,Found,1986,-71.5,35.66667
Yamato 86716,1.61,Found,1986,-71.5,35.66667
Yamato 86164,1.63,Found,1986,-71.5,35.66667
Yamato 86236,1.64,Found,1986,-71.5,35.66667
Yamato 86604,1.64,Found,1986,-71.5,35.66667
Yamato 86454,1.66,Found,1986,-71.5,35.66667
Yamato 86574,1.66,Found,1986,-71.5,35.66667
Yamato 86226,1.68,Found,1986,-71.5,35.66667
Yamato 86440,1.68,Found,1986,-71.5,35.66667
Yamato 86562,1.68,Found,1986,-71.5,35.66667
Yamato 86040,1.69,Found,1986,-71.5,35.66667
Yamato 86434,1.69,Found,1986,-71.5,35.66667
Yamato 86466,1.69,Found,1986,-71.5,35.66667
Yamato 86703,1.69,Found,1986,-71.5,35.66667
Yamato 86435,1.71,Found,1986,-71.5,35.66667
Yamato 86518,1.72,Found,1986,-71.5,35.66667
Yamato 86533,1.73,Found,1986,-71.5,35.66667
Yamato 86460,1.74,Found,1986,-71.5,35.66667
Yamato 86496,1.74,Found,1986,-71.5,35.66667
Yamato 86526,1.74,Found,1986,-71.5,35.66667
Yamato 86548,1.74,Found,1986,-71.5,35.66667
Yamato 86721,1.74,Found,1986,-71.5,35.66667
Yamato 86738,1.75,Found,1986,-71.5,35.66667
Yamato 86230,1.77,Found,1986,-71.5,35.66667
Yamato 86582,1.78,Found,1986,-71.5,35.66667
Yamato 86573,1.79,Found,1986,-71.5,35.66667
Yamato 86142,1.82,Found,1986,-71.5,35.66667
Yamato 86532,1.82,Found,1986,-71.5,35.66667
Yamato 86735,1.82,Found,1986,-71.5,35.66667
Yamato 86157,1.83,Found,1986,-71.5,35.66667
Yamato 86472,1.83,Found,1986,-71.5,35.66667
Yamato 86596,1.84,Found,1986,-71.5,35.66667
Yamato 86152,1.86,Found,1986,-71.5,35.66667
Yamato 86229,1.86,Found,1986,-71.5,35.66667
Yamato 86591,1.87,Found,1986,-71.5,35.66667
Yamato 86432,1.88,Found,1986,-71.5,35.66667
Yamato 86240,1.89,Found,1986,-71.5,35.66667
Yamato 86233,1.9,Found,1986,-71.5,35.66667
Yamato 86586,1.91,Found,1986,-71.5,35.66667
Yamato 86443,1.92,Found,1986,-71.5,35.66667
Yamato 86513,1.92,Found,1986,-71.5,35.66667
Yamato 86583,1.93,Found,1986,-71.5,35.66667
Yamato 86483,1.94,Found,1986,-71.5,35.66667
Yamato 86740,1.94,Found,1986,-71.5,35.66667
Yamato 86446,1.95,Found,1986,-71.5,35.66667
Yamato 86519,1.96,Found,1986,-71.5,35.66667
Yamato 86545,1.96,Found,1986,-71.5,35.66667
Yamato 86405,1.97,Found,1986,-71.5,35.66667
Yamato 86463,1.97,Found,1986,-71.5,35.66667
Yamato 86115,1.99,Found,1986,-71.5,35.66667
Yamato 86442,1.99,Found,1986,-71.5,35.66667
Yamato 86536,1.99,Found,1986,-71.5,35.66667
Yamato 86237,2,Found,1986,-71.5,35.66667
Yamato 86520,2,Found,1986,-71.5,35.66667
Yamato 86433,2.01,Found,1986,-71.5,35.66667
